County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,State
BoxElder,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Cache,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Carbon,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Daggett,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Davis,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Duchesne,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Emery,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Garfield,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Grand,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Iron,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Juab,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,UT
Nortoncity,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Petersburgcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Poquosoncity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Appomattox,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,VA
Portsmouthcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Radfordcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Richmondcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Roanokecity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Salemcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Stauntoncity,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,VA
Clarke,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Suffolkcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
VirginiaBeachcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Waynesborocity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Williamsburgcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Winchestercity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Manassascity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Alexandriacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Accomack,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,VA
Albemarle,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,VA
Alleghany,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Amelia,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Bristolcity,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Amherst,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Emporiacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Arlington,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Augusta,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,VA
Bath,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
BuenaVistacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Bedford,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,VA
Bland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Botetourt,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,VA
Brunswick,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Buchanan,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,1.379428353,VA
Charlottesvillecity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Buckingham,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,1.399411975,VA
Campbell,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,1.18128595,VA
Caroline,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Carroll,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
CharlesCity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Charlotte,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Chesapeakecity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
ManassasParkcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Chesterfield,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Bedfordcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Craig,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Culpeper,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Cumberland,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,VA
Dickenson,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Dinwiddie,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Essex,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
ColonialHeightscity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Fairfax,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Fauquier,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Floyd,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Fluvanna,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,1.3267033,VA
Franklin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Covingtoncity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Frederick,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,VA
Giles,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Gloucester,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Goochland,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,1.076262308,VA
Grayson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Danvillecity,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,1.359018267,VA
Greene,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Greensville,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Halifax,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Hanover,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Henrico,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Fairfaxcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Henry,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Highland,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,1.197443433,VA
IsleofWight,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
JamesCity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
KingandQueen,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
FallsChurchcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
KingGeorge,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
KingWilliam,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Lancaster,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Lee,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Loudoun,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Franklincity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Louisa,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Lunenburg,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Madison,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Mathews,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Mecklenburg,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Fredericksburgcity,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,1.4236482,VA
Middlesex,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Montgomery,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Nelson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
NewKent,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Galaxcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Northampton,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,VA
Northumberland,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Nottoway,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Orange,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Hamptoncity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Page,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Patrick,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Pittsylvania,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,1.2968741,VA
Powhatan,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
PrinceEdward,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Harrisonburgcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
PrinceGeorge,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
PrinceWilliam,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Pulaski,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Rappahannock,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Hopewellcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Richmond,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Roanoke,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,1.439805683,VA
Rockbridge,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,1.089726878,VA
Rockingham,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,VA
Lexingtoncity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Russell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Lynchburgcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Scott,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Shenandoah,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,1.3714471,VA
Smyth,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,1.4391519,VA
Southampton,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Spotsylvania,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Martinsvillecity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Stafford,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Surry,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Sussex,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Tazewell,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Warren,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
NewportNewscity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Washington,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,1.5002328,VA
Westmoreland,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Wise,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,VA
Wythe,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,VA
Norfolkcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
York,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,VA
Orange,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
Orleans,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
Rutland,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
Washington,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
Windham,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
Windsor,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,0.7284087,VT
